,date,call_arrive_time,agent_id,serve_time,type_call,type_agent,,,score_call,score_agent
415,11/1/2022,09:57:32,44,1032,?,3,,,?,16.66666667
416,11/1/2022,09:57:42,66,627,3,1,,,0.051362,42.85714286
417,11/1/2022,09:57:49,77,144,2,3,,,0.0990402,18.57142857
418,11/1/2022,09:57:51,79,129,?,2,,,?,39.18918919
419,11/1/2022,09:57:55,68,444,?,1,,,?,44.44444444
420,11/1/2022,09:58:19,28,131,?,1,,,?,40.71428571
421,11/1/2022,09:58:43,45,1265,1,2,,,0.186377,30
422,11/1/2022,09:59:05,2,163,?,2,,,?,29.72972973
423,11/1/2022,09:59:21,52,927,?,3,,,?,12.16216216
424,11/1/2022,09:59:26,70,9,?,2,,,?,27.02702703
425,11/1/2022,09:59:29,29,93,1,3,,,0.2074832,17.85714286
426,11/1/2022,09:59:31,92,607,?,?,,,?,?
427,11/1/2022,09:59:41,20,131,?,3,,,?,25
428,11/1/2022,09:59:44,32,231,?,1,,,?,44.28571429
429,11/1/2022,10:00:03,79,110,?,2,,,?,39.18918919
430,11/1/2022,10:00:08,66,1709,2,1,,,0.0651954,42.85714286
431,11/1/2022,10:00:09,70,331,?,2,,,?,27.02702703
432,11/1/2022,10:00:15,82,470,?,1,,,?,48.14814815
433,11/1/2022,10:00:34,43,667,?,3,,,?,22.14285714
434,11/1/2022,10:00:46,15,700,2,4,,,0.0686082,17.14285714
435,11/1/2022,10:00:50,37,127,?,2,,,?,35.13513514
436,11/1/2022,10:01:01,55,1165,?,2,,,?,36.48648649
437,11/1/2022,10:01:02,17,662,?,2,,,?,31.25
438,11/1/2022,10:01:15,61,45,?,3,,,?,6.25
439,11/1/2022,10:01:17,46,519,?,1,,,?,39.28571429
440,11/1/2022,10:01:44,90,893,1,4,,,0.2225121,5
441,11/1/2022,10:01:44,97,2974,?,2,,,?,27.14285714
442,11/1/2022,10:01:59,23,504,?,1,,,?,40.54054054
443,11/1/2022,10:02:00,25,537,?,1,,,?,47.72727273
444,11/1/2022,10:02:02,7,77,?,4,,,?,0
445,11/1/2022,10:02:07,98,1449,2,1,,,0.1219109,47.14285714
446,11/1/2022,10:02:09,2,553,?,2,,,?,29.72972973
447,11/1/2022,10:02:10,36,210,?,1,,,?,46.66666667
448,11/1/2022,10:02:15,99,1926,?,1,,,?,50
449,11/1/2022,10:02:23,37,118,?,2,,,?,35.13513514
450,11/1/2022,10:02:23,40,600,?,2,,,?,31.81818182
451,11/1/2022,10:02:33,56,2016,?,4,,,?,1.351351351
452,11/1/2022,10:02:39,79,165,?,2,,,?,39.18918919
453,11/1/2022,10:02:53,100,806,?,1,,,?,45
454,11/1/2022,10:03:30,61,301,?,3,,,?,6.25
455,11/1/2022,10:03:39,67,189,?,1,,,?,45.94594595
456,11/1/2022,10:03:41,83,1311,?,1,,,?,25
457,11/1/2022,10:03:56,57,345,2,3,,,0.0681064,25.71428571
458,11/1/2022,10:04:12,86,0,?,2,,,?,32.14285714
459,11/1/2022,10:04:14,96,1325,?,4,,,?,5
460,11/1/2022,10:04:16,101,193,?,3,,,?,25.92592593
461,11/1/2022,10:04:20,27,503,?,3,,,?,20.45454545
462,11/1/2022,10:04:45,20,1528,?,3,,,?,25
463,11/1/2022,10:05:15,95,1129,3,4,,,0.0470724,2.857142857
464,11/1/2022,10:05:32,36,61,?,1,,,?,46.66666667
465,11/1/2022,10:05:47,102,88,?,3,,,?,10
466,11/1/2022,10:05:48,60,222,3,4,,,0.0428,1.851851852
467,11/1/2022,10:05:50,26,1042,?,1,,,?,36.36363636
468,11/1/2022,10:06:10,34,1193,1,1,,,0.153031,46.42857143
469,11/1/2022,10:06:25,37,145,?,2,,,?,35.13513514
470,11/1/2022,10:06:37,71,179,3,2,,,0.055655,33.57142857
471,11/1/2022,10:06:40,24,426,?,3,,,?,18.75
472,11/1/2022,10:07:04,11,1305,?,2,,,?,28.57142857
473,11/1/2022,10:07:05,7,1345,?,4,,,?,0
474,11/1/2022,10:07:10,21,1045,?,2,,,?,15
475,11/1/2022,10:07:35,53,1891,?,2,,,?,37.83783784
476,11/1/2022,10:07:37,103,819,?,3,,,?,20
477,11/1/2022,10:07:59,81,124,1,1,,,0.1616917,37.14285714
478,11/1/2022,10:08:20,0,156,?,2,,,?,30
479,11/1/2022,10:09:13,78,1785,?,2,,,?,40.625
480,11/1/2022,10:09:33,66,649,2,1,,,0.1049209,42.85714286
481,11/1/2022,10:09:37,9,3341,?,2,,,?,33.33333333
482,11/1/2022,10:10:05,61,1295,?,3,,,?,6.25
483,11/1/2022,10:10:06,35,458,?,1,,,?,50
484,11/1/2022,10:10:29,74,70,3,1,,,0.0505764,35.18518519
485,11/1/2022,10:10:31,72,352,2,4,,,0.1150025,5.555555556
486,11/1/2022,10:10:36,104,278,?,1,,,?,40
487,11/1/2022,10:10:46,105,66,2,4,,,0.0772174,4.285714286
488,11/1/2022,10:10:51,71,720,1,2,,,0.1263271,33.57142857
489,11/1/2022,10:10:54,106,644,2,2,,,0.0670912,30.71428571
490,11/1/2022,10:10:57,92,591,?,?,,,?,?
491,11/1/2022,10:10:58,41,801,?,2,,,?,28.37837838
492,11/1/2022,10:11:09,37,109,?,2,,,?,35.13513514
493,11/1/2022,10:11:24,107,72,?,4,,,?,6.666666667
494,11/1/2022,10:11:48,48,119,?,1,,,?,46.2962963
495,11/1/2022,10:12:04,91,574,?,1,,,?,38.57142857
496,11/1/2022,10:12:08,32,371,?,1,,,?,44.28571429
497,11/1/2022,10:12:19,108,137,?,3,,,?,10
498,11/1/2022,10:12:20,2,687,?,2,,,?,29.72972973
499,11/1/2022,10:12:54,107,66,?,4,,,?,6.666666667
500,11/1/2022,10:13:00,22,47,2,3,,,0.078309,30.43478261
501,11/1/2022,10:13:10,29,855,2,3,,,0.0772174,17.85714286
502,11/1/2022,10:13:47,77,207,2,3,,,0.0727246,18.57142857
503,11/1/2022,10:14:03,107,603,?,4,,,?,6.666666667
504,11/1/2022,10:14:29,62,1228,2,4,,,0.0876321,15.71428571
505,11/1/2022,10:14:30,3,776,?,3,,,?,19.28571429
506,11/1/2022,10:14:37,24,186,?,3,,,?,18.75
507,11/1/2022,10:14:55,84,379,1,4,,,0.1352699,14.28571429
508,11/1/2022,10:15:13,80,478,?,2,,,?,34.375
509,11/1/2022,10:15:16,109,1291,?,2,,,?,36.66666667
510,11/1/2022,10:15:36,1,1113,2,4,,,0.1157864,10.71428571
511,11/1/2022,10:15:45,87,90,2,3,,,0.0662408,22.22222222
512,11/1/2022,10:16:16,4,651,1,3,,,0.2337531,25
513,11/1/2022,10:16:33,73,656,1,2,,,0.1995626,32.85714286
514,11/1/2022,10:16:36,46,2220,?,1,,,?,39.28571429
515,11/1/2022,10:16:38,104,1203,?,1,,,?,40
516,11/1/2022,10:17:00,30,1229,?,1,,,?,36.42857143
517,11/1/2022,10:17:27,69,3740,3,2,,,0.0392758,31.42857143
518,11/1/2022,10:17:30,43,736,?,3,,,?,22.14285714
519,11/1/2022,10:17:38,28,1033,?,1,,,?,40.71428571
520,11/1/2022,10:17:59,110,1300,3,1,,,0.0507136,45.71428571
521,11/1/2022,10:18:39,32,4921,?,1,,,?,44.28571429
522,11/1/2022,10:18:52,67,113,?,1,,,?,45.94594595
523,11/1/2022,10:19:12,24,343,?,3,,,?,18.75
524,11/1/2022,10:19:18,94,720,2,4,,,0.0638758,16.42857143
525,11/1/2022,10:19:20,35,1836,?,1,,,?,50
526,11/1/2022,10:19:42,75,130,3,3,,,0.0348216,18.51851852
527,11/1/2022,10:20:04,105,852,3,4,,,0.032887,4.285714286
528,11/1/2022,10:20:12,79,158,?,2,,,?,39.18918919
529,11/1/2022,10:21:18,22,362,3,3,,,0.051594,30.43478261
530,11/1/2022,10:21:19,67,108,?,1,,,?,45.94594595
531,11/1/2022,10:21:23,52,38,?,3,,,?,12.16216216
532,11/1/2022,10:21:31,37,215,?,2,,,?,35.13513514
533,11/1/2022,10:22:10,5,787,?,1,,,?,43.24324324
534,11/1/2022,10:22:25,100,1728,?,1,,,?,45
535,11/1/2022,10:22:27,25,228,?,1,,,?,47.72727273
536,11/1/2022,10:22:49,93,451,2,1,,,0.0647894,45
537,11/1/2022,10:23:19,90,676,2,4,,,0.1161186,5
538,11/1/2022,10:23:33,0,1235,?,2,,,?,30
539,11/1/2022,10:23:38,38,93,?,3,,,?,13.51351351
540,11/1/2022,10:23:42,111,111,?,2,,,?,35
541,11/1/2022,10:24:03,79,176,?,2,,,?,39.18918919
542,11/1/2022,10:24:09,106,1397,1,2,,,0.1415148,30.71428571
543,11/1/2022,10:24:14,91,425,?,1,,,?,38.57142857
544,11/1/2022,10:24:20,71,1484,1,2,,,0.2825292,33.57142857
545,11/1/2022,10:24:27,58,144,?,4,,,?,0
546,11/1/2022,10:24:38,89,187,?,3,,,?,14.86486486
547,11/1/2022,10:24:45,67,323,?,1,,,?,45.94594595
548,11/1/2022,10:25:00,24,156,?,3,,,?,18.75
549,11/1/2022,10:25:02,77,631,3,3,,,0.0496659,18.57142857
550,11/1/2022,10:25:02,18,794,?,3,,,?,23.57142857
551,11/1/2022,10:25:43,112,18,3,4,,,0.0473753,2.142857143
552,11/1/2022,10:26:04,45,228,3,2,,,0.0507374,30
553,11/1/2022,10:26:12,41,369,?,2,,,?,28.37837838
554,11/1/2022,10:26:18,37,62,?,2,,,?,35.13513514
555,11/1/2022,10:26:19,52,137,?,3,,,?,12.16216216
556,11/1/2022,10:26:29,2,972,?,2,,,?,29.72972973
557,11/1/2022,10:26:35,55,696,?,2,,,?,36.48648649
558,11/1/2022,10:26:52,113,215,3,4,,,0.0357677,3.703703704
559,11/1/2022,10:26:56,92,176,?,?,,,?,?
560,11/1/2022,10:26:58,13,1977,?,4,,,?,6.818181818
561,11/1/2022,10:27:01,65,186,?,2,,,?,21.62162162
562,11/1/2022,10:27:03,83,252,?,1,,,?,25
563,11/1/2022,10:27:17,64,93,?,2,,,?,31.48148148
564,11/1/2022,10:27:21,12,152,?,3,,,?,11.36363636
565,11/1/2022,10:27:29,79,244,?,2,,,?,39.18918919
566,11/1/2022,10:27:29,24,739,?,3,,,?,18.75
567,11/1/2022,10:27:34,36,1247,?,1,,,?,46.66666667
568,11/1/2022,10:28:02,81,514,2,1,,,0.0756093,37.14285714
569,11/1/2022,10:28:06,84,1077,1,4,,,0.2248269,14.28571429
570,11/1/2022,10:28:08,59,940,?,2,,,?,25
571,11/1/2022,10:28:09,95,552,3,4,,,0.0329814,2.857142857
572,11/1/2022,10:28:53,38,258,?,3,,,?,13.51351351
573,11/1/2022,10:28:56,63,350,?,3,,,?,29.62962963
574,11/1/2022,10:28:59,86,0,?,2,,,?,32.14285714
575,11/1/2022,10:28:59,85,175,2,4,,,?,5.714285714
576,11/1/2022,10:29:06,10,288,1,2,,,0.1263271,29.28571429
577,11/1/2022,10:29:23,102,51,?,3,,,?,10
578,11/1/2022,10:29:28,80,1026,?,2,,,?,34.375
579,11/1/2022,10:29:43,92,522,?,?,,,?,?
580,11/1/2022,10:29:50,7,285,?,4,,,?,0
581,11/1/2022,10:29:55,20,143,?,3,,,?,25
582,11/1/2022,10:30:08,89,1751,?,3,,,?,14.86486486
583,11/1/2022,10:30:18,114,87,?,3,,,?,21.875
584,11/1/2022,10:30:32,73,524,1,2,,,0.1999147,32.85714286
585,11/1/2022,10:30:47,47,315,?,3,,,?,5.405405405
586,11/1/2022,10:30:52,93,130,3,1,,,0.030221,45
587,11/1/2022,10:30:53,15,2410,3,4,,,0.0475311,17.14285714
588,11/1/2022,10:30:54,6,541,?,2,,,?,30
589,11/1/2022,10:31:04,114,805,?,3,,,?,21.875
590,11/1/2022,10:31:08,112,279,1,4,,,0.186377,2.142857143
591,11/1/2022,10:31:24,4,603,1,3,,,0.1547389,25
592,11/1/2022,10:31:29,108,53,?,3,,,?,10
593,11/1/2022,10:31:31,31,942,1,3,,,0.127675,22.85714286
594,11/1/2022,10:31:47,115,989,?,2,,,?,28.125
595,11/1/2022,10:32:09,67,567,?,1,,,?,45.94594595
596,11/1/2022,10:32:15,22,52,1,3,,,0.2571634,30.43478261
597,11/1/2022,10:32:27,116,177,1,3,,,0.1272102,20.71428571
598,11/1/2022,10:32:38,11,637,?,2,,,?,28.57142857
599,11/1/2022,10:32:38,74,55,1,1,,,0.1253644,35.18518519
600,11/1/2022,10:32:40,45,424,1,2,,,0.270194,30
601,11/1/2022,10:32:52,101,1172,?,3,,,?,25.92592593
602,11/1/2022,10:32:54,108,1381,?,3,,,?,10
603,11/1/2022,10:33:09,98,1701,3,1,,,0.0536335,47.14285714
604,11/1/2022,10:33:14,93,130,2,1,,,0.0740334,45
605,11/1/2022,10:33:41,91,890,?,1,,,?,38.57142857
606,11/1/2022,10:34:04,16,59,?,2,,,?,40
607,11/1/2022,10:34:16,41,88,?,2,,,?,28.37837838
608,11/1/2022,10:34:33,58,495,?,4,,,?,0
609,11/1/2022,10:34:43,72,2137,1,4,,,0.1252006,5.555555556
610,11/1/2022,10:34:52,28,1057,?,1,,,?,40.71428571
611,11/1/2022,10:35:00,44,1175,?,3,,,?,16.66666667
612,11/1/2022,10:35:11,103,240,?,3,,,?,20
613,11/1/2022,10:35:17,83,221,?,1,,,?,25
614,11/1/2022,10:35:37,27,51,?,3,,,?,20.45454545
615,11/1/2022,10:35:42,42,677,?,3,,,?,9.090909091
616,11/1/2022,10:35:45,7,456,?,4,,,?,0
617,11/1/2022,10:35:56,70,368,?,2,,,?,27.02702703
618,11/1/2022,10:36:03,107,606,?,4,,,?,6.666666667
619,11/1/2022,10:36:06,25,102,?,1,,,?,47.72727273
620,11/1/2022,10:36:34,111,1349,?,2,,,?,35
621,11/1/2022,10:36:48,54,3587,3,3,,,0.0415105,24.28571429
622,11/1/2022,10:37:27,30,1644,?,1,,,?,36.42857143
623,11/1/2022,10:37:34,78,177,?,2,,,?,40.625
624,11/1/2022,10:37:38,75,187,2,3,,,0.1076531,18.51851852
625,11/1/2022,10:37:47,88,229,3,3,,,0.0515294,14.81481481
626,11/1/2022,10:37:57,19,1528,1,1,,,0.1784097,40
627,11/1/2022,10:38:20,26,1666,?,1,,,?,36.36363636
628,11/1/2022,10:38:23,58,190,?,4,,,?,0
629,11/1/2022,10:38:38,20,1385,?,3,,,?,25
630,11/1/2022,10:38:55,29,32,3,3,,,0.0507522,17.85714286
631,11/1/2022,10:39:01,78,80,?,2,,,?,40.625
632,11/1/2022,10:39:04,94,439,2,4,,,0.081779,16.42857143
633,11/1/2022,10:39:24,99,1239,?,1,,,?,50
634,11/1/2022,10:39:41,85,170,1,4,,,0.1367272,5.714285714
635,11/1/2022,10:40:06,29,227,2,3,,,0.078443,17.85714286
636,11/1/2022,10:40:06,52,75,?,3,,,?,12.16216216
637,11/1/2022,10:40:13,104,578,?,1,,,?,40
638,11/1/2022,10:40:15,79,76,?,2,,,?,39.18918919
639,11/1/2022,10:40:16,87,395,2,3,,,0.0563629,22.22222222
640,11/1/2022,10:40:33,49,546,?,2,,,?,20
641,11/1/2022,10:40:39,21,1215,?,2,,,?,15
642,11/1/2022,10:41:05,24,406,?,3,,,?,18.75
643,11/1/2022,10:41:16,22,323,3,3,,,0.0333257,30.43478261
644,11/1/2022,10:41:28,110,253,2,1,,,0.0598886,45.71428571
645,11/1/2022,10:41:58,10,389,3,2,,,0.0507522,29.28571429
646,11/1/2022,10:42:05,38,1136,?,3,,,?,13.51351351
647,11/1/2022,10:42:08,34,601,2,1,,,0.0592774,46.42857143
648,11/1/2022,10:42:43,1,151,3,4,,,0.0454952,10.71428571
649,11/1/2022,10:42:57,102,120,?,3,,,?,10
650,11/1/2022,10:43:01,92,155,?,?,,,?,?
651,11/1/2022,10:43:08,79,1399,?,2,,,?,39.18918919
652,11/1/2022,10:43:25,22,125,3,3,,,0.0500646,30.43478261
653,11/1/2022,10:43:33,12,260,?,3,,,?,11.36363636
654,11/1/2022,10:43:36,45,1788,1,2,,,0.2094421,30
655,11/1/2022,10:43:43,83,246,?,1,,,?,25
656,11/1/2022,10:44:07,25,62,?,1,,,?,47.72727273
657,11/1/2022,10:44:18,84,1761,2,4,,,0.1159782,14.28571429
658,11/1/2022,10:44:23,78,400,?,2,,,?,40.625
659,11/1/2022,10:44:24,113,408,2,4,,,0.0589177,3.703703704
660,11/1/2022,10:44:52,0,1405,?,2,,,?,30
661,11/1/2022,10:45:07,7,256,?,4,,,?,0
662,11/1/2022,10:46:25,57,444,2,3,,,0.0784805,25.71428571
663,11/1/2022,10:46:37,105,406,3,4,,,0.0441135,4.285714286
664,11/1/2022,10:46:41,23,190,?,1,,,?,40.54054054
665,11/1/2022,10:46:49,110,309,1,1,,,0.1916559,45.71428571
666,11/1/2022,10:47:09,90,701,1,4,,,0.1553965,5
667,11/1/2022,10:47:11,103,49,?,3,,,?,20
668,11/1/2022,10:47:22,114,1550,?,3,,,?,21.875
669,11/1/2022,10:47:28,40,4058,?,2,,,?,31.81818182
670,11/1/2022,10:47:38,62,1249,1,4,,,0.1743061,15.71428571
671,11/1/2022,10:47:38,102,2753,?,3,,,?,10
672,11/1/2022,10:47:40,16,405,?,2,,,?,40
673,11/1/2022,10:47:52,25,848,?,1,,,?,47.72727273
674,11/1/2022,10:47:52,109,53,?,2,,,?,36.66666667
675,11/1/2022,10:47:58,117,48,?,1,,,?,48.64864865
676,11/1/2022,10:48:21,107,1058,?,4,,,?,6.666666667
677,11/1/2022,10:48:32,77,820,2,3,,,0.0792835,18.57142857
678,11/1/2022,10:48:45,118,146,?,1,,,?,45
679,11/1/2022,10:48:56,6,56,?,2,,,?,30
680,11/1/2022,10:49:02,96,173,?,4,,,?,5
681,11/1/2022,10:49:05,47,81,?,3,,,?,5.405405405
682,11/1/2022,10:49:23,58,106,?,4,,,?,0
683,11/1/2022,10:49:33,71,1272,2,2,,,0.0995201,33.57142857
684,11/1/2022,10:50:00,36,1258,?,1,,,?,46.66666667
685,11/1/2022,10:50:03,24,1540,?,3,,,?,18.75
686,11/1/2022,10:50:15,104,1120,?,1,,,?,40
687,11/1/2022,10:50:45,23,713,?,1,,,?,40.54054054
688,11/1/2022,10:51:02,115,1113,?,2,,,?,28.125
689,11/1/2022,10:51:29,95,693,3,4,,,0.0487696,2.857142857
690,11/1/2022,10:51:53,48,327,?,1,,,?,46.2962963
691,11/1/2022,10:51:55,68,394,?,1,,,?,44.44444444
692,11/1/2022,10:51:56,18,1926,?,3,,,?,23.57142857
693,11/1/2022,10:51:58,117,654,?,1,,,?,48.64864865
694,11/1/2022,10:52:07,76,933,3,4,,,0.0449126,9.285714286
695,11/1/2022,10:52:07,49,1102,?,2,,,?,20
696,11/1/2022,10:52:28,78,221,?,2,,,?,40.625
697,11/1/2022,10:52:38,65,299,?,2,,,?,21.62162162
698,11/1/2022,10:52:44,73,793,2,2,,,0.0642833,32.85714286
699,11/1/2022,10:52:51,118,2696,?,1,,,?,45
700,11/1/2022,10:53:29,14,1270,?,2,,,?,27.27272727
701,11/1/2022,10:53:39,4,406,3,3,,,0.0544931,25
702,11/1/2022,10:54:08,34,1405,1,1,,,0.1544007,46.42857143
703,11/1/2022,10:54:10,61,163,?,3,,,?,6.25
704,11/1/2022,10:54:12,46,471,?,1,,,?,39.28571429
705,11/1/2022,10:54:13,100,259,?,1,,,?,45
706,11/1/2022,10:54:14,116,203,2,3,,,0.0564205,20.71428571
707,11/1/2022,10:54:21,60,304,1,4,,,0.1574022,1.851851852
708,11/1/2022,10:54:26,53,450,?,2,,,?,37.83783784
709,11/1/2022,10:54:28,2,190,?,2,,,?,29.72972973
710,11/1/2022,10:54:29,85,104,1,4,,,0.1379696,5.714285714
711,11/1/2022,10:54:37,41,271,?,2,,,?,28.37837838
712,11/1/2022,10:55:08,93,626,2,1,,,0.0898981,45
713,11/1/2022,10:55:16,31,1042,2,3,,,?,22.85714286
714,11/1/2022,10:55:17,16,857,?,2,,,?,40
715,11/1/2022,10:55:41,110,527,2,1,,,0.1079844,45.71428571
716,11/1/2022,10:56:18,33,193,?,4,,,?,2.272727273
717,11/1/2022,10:56:25,11,455,?,2,,,?,28.57142857
718,11/1/2022,10:56:32,7,403,?,4,,,?,0
719,11/1/2022,10:56:59,78,1126,?,2,,,?,40.625
720,11/1/2022,10:57:40,100,485,?,1,,,?,45
721,11/1/2022,10:57:42,51,1229,?,1,,,?,42.14285714
722,11/1/2022,10:57:42,52,41,?,3,,,?,12.16216216
723,11/1/2022,10:57:57,86,419,2,2,,,0.123648,32.14285714
724,11/1/2022,10:58:04,92,252,?,?,,,?,?
725,11/1/2022,10:58:09,119,98,?,1,,,?,30
726,11/1/2022,10:58:37,120,198,?,3,,,?,9.45945946
727,11/1/2022,10:58:38,37,82,?,2,,,?,35.13513514
728,11/1/2022,10:59:13,74,138,1,1,,,0.1302516,35.18518519
729,11/1/2022,10:59:24,66,888,1,1,,,0.1914454,42.85714286
730,11/1/2022,10:59:42,121,1047,?,2,,,?,18.91891892
731,11/1/2022,11:00:22,61,1187,?,3,,,?,6.25
732,11/1/2022,11:00:27,94,1220,3,4,,,0.0393775,16.42857143
733,11/1/2022,11:00:45,67,400,?,1,,,?,45.94594595
734,11/1/2022,11:00:50,91,1669,?,1,,,?,38.57142857
735,11/1/2022,11:01:03,103,76,?,3,,,?,20
736,11/1/2022,11:01:54,10,1414,1,2,,,0.1560385,29.28571429
737,11/1/2022,11:01:58,43,712,?,3,,,?,22.14285714
738,11/1/2022,11:02:09,20,449,?,3,,,?,25
739,11/1/2022,11:02:14,98,190,3,1,,,0.0438287,47.14285714
740,11/1/2022,11:02:20,27,51,?,3,,,?,20.45454545
741,11/1/2022,11:02:30,106,1972,1,2,,,0.2039068,30.71428571
742,11/1/2022,11:02:52,2,47,?,2,,,?,29.72972973
743,11/1/2022,11:03:02,28,925,?,1,,,?,40.71428571
744,11/1/2022,11:03:14,75,1806,3,3,,,0.0500243,18.51851852
745,11/1/2022,11:03:24,25,141,?,1,,,?,47.72727273
746,11/1/2022,11:03:27,6,78,?,2,,,?,30
747,11/1/2022,11:03:31,114,792,?,3,,,?,21.875
748,11/1/2022,11:04:00,23,567,?,1,,,?,40.54054054
749,11/1/2022,11:04:09,41,247,?,2,,,?,28.37837838
750,11/1/2022,11:04:12,116,83,3,3,,,0.0233342,20.71428571
751,11/1/2022,11:04:27,80,840,?,2,,,?,34.375
752,11/1/2022,11:04:34,96,93,?,4,,,?,5
753,11/1/2022,11:04:35,97,1694,?,2,,,?,27.14285714
754,11/1/2022,11:04:46,7,1476,?,4,,,?,0
755,11/1/2022,11:04:49,105,230,1,4,,,0.1646233,4.285714286
756,11/1/2022,11:04:55,109,667,?,2,,,?,36.66666667
757,11/1/2022,11:05:13,64,60,?,2,,,?,31.48148148
758,11/1/2022,11:05:19,3,252,?,3,,,?,19.28571429
759,11/1/2022,11:05:32,110,382,3,1,,,0.0280988,45.71428571
760,11/1/2022,11:05:44,12,193,?,3,,,?,11.36363636
761,11/1/2022,11:06:40,85,124,1,4,,,0.1847691,5.714285714
762,11/1/2022,11:06:42,93,1155,2,1,,,0.1175111,45
763,11/1/2022,11:06:45,119,1985,?,1,,,?,30
764,11/1/2022,11:06:57,98,1205,1,1,,,0.1592721,47.14285714
765,11/1/2022,11:06:59,42,233,?,3,,,?,9.090909091
766,11/1/2022,11:07:01,89,205,?,3,,,?,14.86486486
767,11/1/2022,11:07:04,30,316,?,1,,,?,36.42857143
768,11/1/2022,11:07:14,2,447,?,2,,,?,29.72972973
769,11/1/2022,11:07:17,100,1491,?,1,,,?,45
770,11/1/2022,11:07:20,11,1106,?,2,,,?,28.57142857
771,11/1/2022,11:07:36,67,1032,?,1,,,?,45.94594595
772,11/1/2022,11:07:42,46,1540,?,1,,,?,39.28571429
773,11/1/2022,11:08:44,108,203,?,3,,,?,10
774,11/1/2022,11:08:49,63,513,?,3,,,?,29.62962963
775,11/1/2022,11:09:04,117,364,?,1,,,?,48.64864865
776,11/1/2022,11:09:36,116,931,2,3,,,0.0743932,20.71428571
777,11/1/2022,11:09:38,103,629,?,3,,,?,20
778,11/1/2022,11:09:48,79,673,?,2,,,?,39.18918919
779,11/1/2022,11:09:50,115,290,?,2,,,?,28.125
780,11/1/2022,11:10:18,104,667,?,1,,,?,40
781,11/1/2022,11:10:37,0,268,?,2,,,?,30
782,11/1/2022,11:10:41,122,142,?,1,,,?,37.03703704
783,11/1/2022,11:10:47,113,207,2,4,,,0.1192363,3.703703704
784,11/1/2022,11:10:48,6,121,?,2,,,?,30
785,11/1/2022,11:10:54,38,1038,?,3,,,?,13.51351351
786,11/1/2022,11:11:11,36,286,?,1,,,?,46.66666667
787,11/1/2022,11:11:14,36,75,?,1,,,?,46.66666667
788,11/1/2022,11:11:17,71,1027,1,2,,,0.2112619,33.57142857
789,11/1/2022,11:12:14,20,59,?,3,,,?,25
790,11/1/2022,11:12:21,90,600,3,4,,,0.040404,5
791,11/1/2022,11:12:27,120,143,?,3,,,?,9.45945946
792,11/1/2022,11:12:40,20,2691,?,3,,,?,25
793,11/1/2022,11:12:49,29,194,3,3,,,0.0361437,17.85714286
794,11/1/2022,11:12:56,99,370,?,1,,,?,50
795,11/1/2022,11:13:12,17,216,?,2,,,?,31.25
796,11/1/2022,11:13:18,123,191,?,3,,,?,18.18181818
797,11/1/2022,11:13:33,114,260,?,3,,,?,21.875
798,11/1/2022,11:13:35,4,960,3,3,,,0.054599,25
799,11/1/2022,11:13:38,109,164,?,2,,,?,36.66666667
800,11/1/2022,11:14:00,49,62,?,2,,,?,20
801,11/1/2022,11:14:29,22,283,1,3,,,0.1263271,30.43478261
802,11/1/2022,11:14:30,110,386,1,1,,,0.1263271,45.71428571
803,11/1/2022,11:14:32,124,126,?,3,,,?,27.77777778
804,11/1/2022,11:14:34,125,122,1,3,,,0.1252006,16.66666667
805,11/1/2022,11:14:47,65,1992,?,2,,,?,21.62162162
806,11/1/2022,11:14:50,95,673,2,4,,,0.0887485,2.857142857
807,11/1/2022,11:15:32,115,882,?,2,,,?,28.125
808,11/1/2022,11:15:37,82,249,?,1,,,?,48.14814815
809,11/1/2022,11:16:09,104,159,?,1,,,?,40
810,11/1/2022,11:16:14,78,1285,?,2,,,?,40.625
811,11/1/2022,11:16:18,87,688,1,3,,,0.1836334,22.22222222
812,11/1/2022,11:16:21,23,2392,?,1,,,?,40.54054054
813,11/1/2022,11:16:21,16,27,?,2,,,?,40
814,11/1/2022,11:16:31,77,10,2,3,,,0.0733082,18.57142857
815,11/1/2022,11:16:49,24,155,?,3,,,?,18.75
816,11/1/2022,11:16:55,92,901,?,?,,,?,?
817,11/1/2022,11:16:57,16,431,?,2,,,?,40
818,11/1/2022,11:17:05,17,202,?,2,,,?,31.25
819,11/1/2022,11:17:14,96,61,?,4,,,?,5
820,11/1/2022,11:17:41,112,246,3,4,,,0.0473672,2.142857143
821,11/1/2022,11:17:41,86,626,3,2,,,0.0434396,32.14285714
822,11/1/2022,11:17:42,117,1366,?,1,,,?,48.64864865
823,11/1/2022,11:18:17,70,253,?,2,,,?,27.02702703
824,11/1/2022,11:18:28,51,547,?,1,,,?,42.14285714
825,11/1/2022,11:18:30,57,982,1,3,,,0.2035414,25.71428571
826,11/1/2022,11:18:34,5,191,?,1,,,?,43.24324324
827,11/1/2022,11:18:35,66,1703,1,1,,,0.1263271,42.85714286
828,11/1/2022,11:18:37,80,607,?,2,,,?,34.375
829,11/1/2022,11:18:47,73,297,2,2,,,0.1136483,32.85714286
830,11/1/2022,11:18:47,17,26,?,2,,,?,31.25
831,11/1/2022,11:18:55,126,8,1,1,,,0.1784209,38.88888889
832,11/1/2022,11:19:07,60,368,1,4,,,0.1250604,1.851851852
833,11/1/2022,11:19:39,24,756,?,3,,,?,18.75
